Brand,Model Name,Model Image,Technology,2G bands,,3G bands,_1,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,_1_1,Type,Size,Resolution,Protection,OS,Chipset,CPU,GPU,Card slot,Internal,Quad,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Models,SAR,SAR EU,Price,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 12GB RAM,256GB 12GB RAM,512GB 16GB RAM,Triple,128GB 8GB RAM,256GB 8GB RAM,32GB 3GB RAM,64GB 4GB RAM,128GB 4GB RAM,Dual,128GB 6GB RAM,Single_1,512GB 12GB RAM,8GB 1GB RAM,16GB 1GB RAM,32GB 2GB RAM,64GB 6GB RAM,Audio quality,512GB 8GB RAM,16GB 2GB RAM,4GB 768MB RAM,4GB 1.5GB RAM,GPRS,EDGE,1TB 12GB RAM,32GB 4GB RAM,Triple_1,Dual_1,Stand-by,Talk time,Music play,256GB 6GB RAM,256GB 4GB RAM,Infrared port,Talk time_1,Phonebook,Call records,Messaging,Games,Java,Keyboard,Browser,Stand-by_1,Alert types,Clock,Alarm,Languages
b'siemens',b'Siemens A50',b'https://fdn2.gsmarena.com/vv/bigpic/sia50.gif',b'GSM',b'GSM 900 / 1800',"b'Softkeys Downloadable logos, screensavers'",,b'No',,,,"b'2002, Oct'",b'Discontinued',"b'109 x 46 x 23 mm, 84 cc (4.29 x 1.81 x 0.91 in)'",b'95 g (3.35 oz)',,b'Mini-SIM',b'Predictive text input Exchangeable Clip-it covers',b'Monochrome graphic',b'',"b'101 x 64 pixels, 5 lines'",,,,,,b'No',,,,,,,,b'No',b'No',b'No',b'No',b'No',,b'No',b'',b'',b'Removable NiMH battery',,"b'2 blueberry, vanilla'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'No',b'No',,,,,b'250 h',b'5 h',,,,,,b'50',"b'10 dialed, 10 received, 10 missed calls'","b'SMS, EMS'",b'2',b'No',,b'WAP 1.2.1',,b'Vibration; Downloadable monophonic ringtones',b'Yes',b'Yes',
b'siemens',b'Siemens M50',b'https://fdn2.gsmarena.com/vv/bigpic/sim50.gif',b'GSM',b'GSM 900 / 1800',b'Orange or blue backlight Navi key',,b'No',,,,"b'2002, June'",b'Discontinued',"b'109 x 46 x 23 mm, 82 cc (4.29 x 1.81 x 0.91 in)'",b'97 g (3.42 oz)',,b'Mini-SIM',b'Predictive text input Reminder list Organizer Changeable cover User profiles',b'Monochrome graphic',b'',"b'101 x 64 pixels, 5 lines'",,,,,,b'No',,,,,,,,b'No',b'No',b'No',b'No',b'No',,b'No',b'',b'',b'Removable Li-Ion battery',,"b'2 - chromium blue, chromium orange'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'Class 8',b'No',,,,,b'260 h',b'6 h',,,,,,b'50',"b'10 dialed, 10 received, 10 missed calls'","b'SMS, EMS'",b'Downloadable',b'Yes',,b'WAP 1.2.1',,b'Vibration; Downloadable monophonic ringtones',b'Yes',b'Yes',b'20'
b'siemens',b'Siemens S45i',b'https://fdn2.gsmarena.com/vv/bigpic/sis45i.gif',b'GSM',b'GSM 900 / 1800',b'Navi key',,b'No',,,,b'May 2002',b'Discontinued',"b'109 x 46 x 20 mm, 69 cc (4.29 x 1.81 x 0.79 in)'",b'93 g (3.28 oz)',,b'Mini-SIM',b'Predictive text input Stopwatch Organizer Voice dial Voice memo User profiles',b'Monochrome graphic',b'',"b'101 x 80 pixels, 7 lines'",,,,,,b'No',,,,,,,,b'No',b'No',b'No',b'No',b'No',,b'No',b'',b'',b'Removable Li-Ion battery',,b'2 - Titan Silver and Royal Champagne',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'Class 8',b'No',,,,,,,,,,b'Yes',,b'500 x 14 entries',"b'10 dialed, 10 received, 10 missed calls'","b'SMS, Email'",b'Downloadable',b'No',,b'WAP 1.2',,"b'Vibration; Monophonic ringtones, composer'",b'Yes',b'Yes',b'20'
b'siemens',b'Siemens SX45',b'https://fdn2.gsmarena.com/vv/bigpic/six45.gif',b'GSM',b'GSM 900 / 1800',b'57.6 mm x 76.8 mm 0.24 mm pixel pitch',,b'Expandable through MMC or CF',,,,b'2001',b'Discontinued',"b'134 x 87 x 26 mm, 309 cc (5.28 x 3.43 x 1.02 in)'",b'330 g (11.64 oz)',,b'Mini-SIM',b'Full PocketPC functionality Media player (MP3)',"b'TFT resistive touchscreen, 65K colors'",b'',"b'240 x 320 pixels, 4:3 ratio'",,b'Microsoft Windows CE 3.0 for PocketPC',,b'64-bit NEC VR4122 150 MHz',,b'No',b'32MB',,,,,,,b'No',b'No',b'No',b'No',b'No',,b'No',b'',b'',b'Removable Li-Ion 1550 mAh battery',,b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'No',b'No',,,,,b'Up to 150 h',b'Up to 2 h',,,,b'Yes',,,,,,,,"b'WAP 1.2, HTML'",,b'Monophonic ringtones',b'Yes',b'Yes',
b'siemens',b'Siemens SL45i',b'https://fdn2.gsmarena.com/vv/bigpic/sisl45i.gif',b'GSM',b'GSM 900 / 1800',b'Navi key Downloadable screensavers bitmaps',,b'100 SMS messages',,,,b'2001',b'Discontinued',"b'105 x 46 x 17 mm, 69 cc (4.13 x 1.81 x 0.67 in)'",b'88 g (3.10 oz)',,b'Mini-SIM',b'MP3 player Predictive text input Organizer Stopwatch Reminder list Voice dial Voice memo (300 min) User profiles',b'Monochrome graphic',"b'1.5 inches, 24 x 29 mm, 7.1 cm2 (~14.6% screen-to-body ratio)'","b'101 x 80 pixels, 7 lines (~86 ppi density)'",,,,,,"b'MMC, 32 MB included'",,,,,,,,b'No',b'No',b'No',b'No',b'No',,b'No',b'',b'',b'Removable Li-Ion 540 mAh battery',,b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'No',b'No',,,,,b'up to 200 h',b'up to 4 h',,,,b'Yes',b'up to 7 h',"b'500, 14 fields each'","b'10 dialed, 10 received, 10 missed calls'",b'SMS',b'Downloadable Java games',b'Yes',,b'WAP 1.1',b'up to 350 h',"b'Vibration; Monophonic ringtones, composer'",b'Yes',b'Yes',b'20'
b'siemens',b'Siemens SL42',b'https://fdn2.gsmarena.com/vv/bigpic/sisl42.gif',b'GSM',b'GSM 900 / 1800',b'Navi key',,b'100 SMS messages',,,,b'2001',b'Discontinued',"b'105 x 46 x 17 mm, 69 cc (4.13 x 1.81 x 0.67 in)'",b'88 g (3.10 oz)',,b'Mini-SIM',b'MP3 player  Predictive text input Organizer Stopwatch Reminder list Voice dial Voice memo (150 min) User profiles',b'Monochrome graphic',"b'1.5 inches, 24 x 29 mm, 7.1 cm2 (~14.6% screen-to-body ratio)'","b'101 x 80 pixels, 7 lines (~86 ppi density)'",,,,,,"b'MMC, 16 MB included'",,,,,,,,b'No',b'No',b'No',b'No',b'No',,b'No',b'',b'',b'Removable Li-Ion 540 mAh battery',,b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'No',b'No',,,,,b'up to 200 h',b'up to 4 h',,,,b'Yes',b'up to 7 h',"b'500, 14 fields each'","b'10 dialed, 10 received, 10 missed calls'",b'SMS',b'7',b'No',,b'WAP 1.1',b'up to 350 h',"b'Vibration; Monophonic ringtones, composer'",b'Yes',b'Yes',b'20'
b'siemens',b'Siemens ME45',b'https://fdn2.gsmarena.com/vv/bigpic/sime45.gif',b'GSM',b'GSM 900 / 1800',"b'Dust, shock and splash resistant'",,b'Navi key Downloadable screensavers and bitmaps',,,,b'2001',b'Discontinued',"b'109 x 46 x 21 mm, 76 cc (4.29 x 1.81 x 0.83 in)'",b'99 g (3.49 oz)',,b'Mini-SIM',b'Organizer Stopwatch Voice memo/dial Predictive text input',b'Monochrome graphic',b'',"b'101 x 80 pixels, 7 lines'",,,,,,b'No',,,,,,,,b'Yes',b'No',b'No',b'No',b'No',,b'No',b'',b'',b'Removable Li-Ion 840 mAh battery',,b'2 - Pebble Grey and Safari Grey',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'Class 8',b'No',,,,,b'60 - 300 h',b'100 - 300 min',,,,b'Yes',,b'500 x 14 entries',"b'10 dialed, 10 received, 10 missed calls'",b'SMS',b'Yes',b'No',,b'WAP 1.2',,"b'Vibration; Downloadable monophonic ringtones, composer'",b'Yes',b'Yes',
b'siemens',b'Siemens S45',b'https://fdn2.gsmarena.com/vv/bigpic/sis45.gif',b'GSM',b'GSM 900 / 1800',b'Navi key',,b'No',,,,b'2001',b'Discontinued',"b'109 x 46 x 20 mm, 69 cc (4.29 x 1.81 x 0.79 in)'",b'93 g (3.28 oz)',,b'Mini-SIM',b'Predictive text input Stopwatch Organizer Voice dial Voice memo User profiles',b'Monochrome graphic',b'',"b'101 x 80 pixels, 7 lines'",,,,,,b'No',,,,,,,,b'No',b'No',b'No',b'No',b'No',,b'No',b'',b'',b'Removable Li-Ion 850 mAh battery',,"b'2 - diamond silver, sapphire blue'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'Class 8',b'No',,,,,b'up to 300 h',b'up to 6 h',,,,b'Yes',,b'500 x 14 fields',"b'10 dialed, 10 received, 10 missed calls'",b'SMS',b'Yes',b'No',,b'WAP 1.2',,"b'Vibration; Downloadable monophonic ringtones, composer'",b'Yes',b'Yes',b'20'
b'siemens',b'Siemens C45',b'https://fdn2.gsmarena.com/vv/bigpic/sic45.gif',b'GSM',b'GSM 900 / 1800',b'Softkeys Downloadable logos and screensaver',,b'No',,,,"b'2001, Q4'",b'Discontinued',"b'109 x 46 x 23 mm, 82 cc (4.29 x 1.81 x 0.91 in)'",b'107 g (3.77 oz)',,b'Mini-SIM',b'Predictive text input Organizer Exchangeable Clip-it covers',b'Monochrome graphic',b'',"b'101 x 64 pixels, 5 lines'",,,,,,b'No',,,,,,,,b'No',b'No',b'No',b'No',b'No',,b'No',b'',b'',b'Removable NiMH battery',,b'2 - Oriental Blue and African Grey',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'No',b'No',,,,,b'up to 200 h',b'up to 5 h',,,,,,b'50',"b'10 dialed, 10 received, 10 missed calls'",b'SMS',"b'3 - Stack Attack, Balloon Shooter, BattleMail'",b'No',,b'WAP 1.2',,b'Vibration; Downloadable monophonic ringtones',b'Yes',b'Yes',b'20'
b'siemens',b'Siemens SL45',b'https://fdn2.gsmarena.com/vv/bigpic/sisl45b.gif',b'GSM',b'GSM 900 / 1800',b'Navi key',,b'100 SMS messages',,,,b'2000',b'Discontinued',"b'105 x 46 x 17 mm, 69 cc (4.13 x 1.81 x 0.67 in)'",b'88 g (3.10 oz)',,b'Mini-SIM',b'MP3 player Predictive text input Voice memo (300 min) Organizer Stopwatch Voice dial Comes with headset and datacable User profiles',b'Monochrome graphic',"b'1.5 inches, 24 x 29 mm, 7.1 cm2 (~14.6% screen-to-body ratio)'","b'101 x 80 pixels, 7 lines (~86 ppi density)'",,,,,,"b'MMC, 32 MB included'",,,,,,,,b'No',b'No',b'No',b'No',b'No',,b'No',b'',b'',b'Removable Li-Ion 540 mAh battery',,b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'No',b'No',,,,,b'60 - 170 h',b'1 - 4 h',,,,b'Yes',,"b'500, 14 fields each'","b'10 dialed, 10 received, 10 missed calls'",b'SMS',b'7',b'No',,b'WAP 1.1',,"b'Vibration; Monophonic ringtones, composer'",b'Yes',b'Yes',b'20'
b'siemens',b'Siemens S40',b'https://fdn2.gsmarena.com/vv/bigpic/sis40.gif',b'GSM',b'GSM 900 / 1800 / 1900',b'Softkeys Blue backlight',,b'Advanced fully featured address book',,,,b'2001',b'Discontinued',"b'112 x 44 x 22 mm, 85 cc (4.41 x 1.73 x 0.87 in)'",b'97 g (3.42 oz)',,b'Mini-SIM',b'Predictive text input Organizer Voice memo (5 min) Data cable included',b'Monochrome graphic',b'',b'6 lines',,,,,,b'No',,,,,,,,b'No',b'No',b'No',b'No',b'No',,b'No',b'',b'',b'Removable Li-Ion battery',,b'Silver only',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'No',b'No',,,,,b'260 h',b'380 min',,,,b'Yes',,b'1000',"b'10 dialed, 10 received, 20 missed calls'",b'SMS',b'No',b'No',,b'WAP 1.1',,"b'Vibration; Monophonic ringtones, composer'",b'Yes',b'Yes',
b'siemens',b'Siemens S35i',b'https://fdn2.gsmarena.com/vv/bigpic/sis35ib.gif',b'GSM',b'GSM 900 / 1800',b'Fixed icons Softkey',,b'No',,,,b'2000',b'Discontinued',"b'118 x 46 x 21 mm, 89 cc (4.65 x 1.81 x 0.83 in)'",b'99 g (3.49 oz)',,b'Mini-SIM',b'Predictive text input Organizer Stopwatch Voice dial Voice memo (20 sec) User profiles',b'Monochrome graphic',b'',"b'101 x 80 pixels, 7 lines'",,,,,,b'No',,,,,,,,b'No',b'No',b'No',b'No',b'No',,b'No',b'',b'',b'Removable Li-Ion 650 mAh battery',,"b'3 - Emerald/Black, Titanium/Black, Titanium/Silver'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'No',b'No',,,,,b'60 h - 220 h',b'100 min - 360 min',,,,b'Yes',,b'100',"b'10 dialed, 10 received, 10 missed calls'",b'SMS',"b'4 - Wayout, Reversi, Quattropoli, Minesweeper'",b'No',,b'WAP 1.1',,"b'Vibration; Monophonic ringtones, composer'",b'Yes',b'Yes',b'20'
b'siemens',b'Siemens M35i',b'https://fdn2.gsmarena.com/vv/bigpic/sim35ib.gif',b'GSM',b'GSM 900 / 1800',b'Fixed icons Softkey',,b'No',,,,b'2000',b'Discontinued',"b'118 x 47 x 22 mm, 99 cc (4.65 x 1.85 x 0.87 in)'",b'125 g (4.41 oz)',,b'Mini-SIM',b'Predictive text input Organizer Stopwatch',b'Monochrome graphic',b'',"b'101 x 54 pixels, 5 lines, 17:9 ratio'",,,,,,b'No',,,,,,,,b'No',b'No',b'No',b'No',b'No',,b'No',b'',b'',b'Removable NiMH 500 mAh battery',,"b'3 - Hurricane Yellow, Half Pipe Blue, Summit Grey'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'No',b'No',,,,,b'50 h - 180 h',b'90 min - 300 min',,,,,,b'100',"b'10 dialed, 10 received, 10 missed calls'",b'SMS',"b'4 - Wayout, Reversi, Quattropoli, Minesweeper'",b'No',,b'WAP 1.1',,"b'Vibration; Monophonic ringtones, composer'",b'Yes',b'Yes',b'20'
b'siemens',b'Siemens C35i',b'https://fdn2.gsmarena.com/vv/bigpic/sic35ib.gif',b'GSM',b'GSM 900 / 1800',b'Fixed icons Softkey',,b'No',,,,b'2000',b'Discontinued',"b'118 x 46 x 21 mm, 88 cc (4.65 x 1.81 x 0.83 in)'",b'110 g (3.88 oz)',,b'Mini-SIM',b'Predictive text input Currency converter Calculator Stopwatch',b'Monochrome graphic',b'',"b'101 x 54 pixels, 5 lines, 17:9 ratio'",,,,,,b'No',,,,,,,,b'No',b'No',b'No',b'No',b'No',,b'No',b'',b'',b'Removable NiMH 500 mAh battery',,"b'7 -  Anthracite, Steel Grey, Classic blue ...'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'No',b'No',,,,,b'50 h - 180 h',b'90 min - 300 min',,,,,,b'100',"b'10 dialed, 10 received, 10 missed calls'",b'SMS',"b'4 - Wayout, Reversi, Quattropoli, Minesweeper'",b'No',,b'WAP 1.1',,"b'Vibration; Monophonic ringtones, composer'",b'Yes',b'Yes',b'20'
b'siemens',b'Siemens C35',b'https://fdn2.gsmarena.com/vv/bigpic/sic35b.gif',b'GSM',b'GSM 900 / 1800',b'Fixed icons Softkey',,b'No',,,,b'2000',b'Discontinued',"b'118 x 46 x 21 mm, 88 cc (4.65 x 1.81 x 0.83 in)'",b'110 g (3.88 oz)',,b'Mini-SIM',b'Predictive text input Currency converter Calculator Stopwatch',b'Monochrome graphic',b'',"b'101 x 54 pixels, 5 lines, 17:9 ratio'",,,,,,b'No',,,,,,,,b'No',b'No',b'No',b'No',b'No',,b'No',b'',b'',b'Removable NiMH 500 mAh battery',,"b'7 -  Anthracite, Steel Grey, Classic blue ...'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'No',b'No',,,,,b'50 h - 180 h',b'90 min - 300 min',,,,,,b'20',"b'10 dialed, 10 received, 10 missed calls'",b'SMS',"b'4 - Wayout, Reversi, Quattropoli, Minesweeper'",b'No',,b'',,"b'Vibration; Monophonic ringtones, composer'",b'Yes',b'Yes',b'20'
b'siemens',b'Siemens A40',b'https://fdn2.gsmarena.com/vv/bigpic/sia40.gif',b'GSM',b'GSM 900 / 1800',b'Dedicated icon-line',,b'No',,,,b'2001',b'Discontinued',"b'118 x 46 x 27 mm, 106 cc (4.65 x 1.81 x 1.06 in)'",b'122 g (4.30 oz)',,b'Mini-SIM',b'Exchangeable covers',b'Alphanumeric',b'',b'2 x 16 chars',,,,,,b'No',,,,,,,,b'No',b'No',b'No',b'No',b'No',,b'No',b'',b'',b'Removable NiMH 600 mAh battery',,"b'7 - Royal Blue, Anthracite, Raspberry Red...'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'No',b'No',,,,,b'60 h - 150 h',b'90 min - 240 min',,,,,,b'SIM only',"b'10 dialed, 0 received, 5 missed calls'",b'SMS',b'No',b'No',,b'',,b'Vibration; Monophonic ringtones',b'Yes',b'No',b'20'
b'siemens',b'Siemens A36',b'https://fdn2.gsmarena.com/vv/bigpic/sia36.gif',b'GSM',b'GSM 900 / 1800',b'No',,,,,,b'2000',b'Discontinued',b'118 x 46 x 21 mm (4.65 x 1.81 x 0.83 in)',b'120 g (4.23 oz)',,b'Mini-SIM',,b'Alphanumeric',b'',b'3 x 12 chars',,,,,,b'No',,,,,,,,b'No',b'No',b'No',b'No',b'No',,b'No',b'',b'',b'Removable NiMH 600 mAh battery',,b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'No',b'No',,,,,b'60 h - 150 h',b'90 min - 240 min',,,,,,b'SIM only',"b'10 dialed, 0 received, 5 missed calls'",b'SMS',b'No',b'No',,b'',,b'Monophonic ringtones',b'Yes',b'No',b'20'
b'siemens',b'Siemens A35',b'https://fdn2.gsmarena.com/vv/bigpic/sia35.gif',b'GSM',b'GSM 900 / 1800',b'No',,,,,,b'2000',b'Discontinued',b'118 x 46 x 28 mm (4.65 x 1.81 x 1.10 in)',b'122 g (4.30 oz)',,b'Mini-SIM',,b'Alphanumeric',b'',b'2 lines x 16 chars',,,,,,b'No',,,,,,,,b'No',b'No',b'No',b'No',b'No',,b'No',b'',b'',b'Removable NiMH 600 mAh battery',,"b'7 - caribic blue, pineapple, magma red, moon white, anthracite, oriental blue, aubergine'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'No',b'No',,,,,b'up to 150 h',b'up to 4 h',,,,,,b'SIM only',b'10 dialed and 5 missed calls',b'SMS',b'No',b'No',,b'',,b'Monophonic ringtones',b'Yes',b'No',b'25'
b'siemens',b'Siemens S25',b'https://fdn2.gsmarena.com/vv/bigpic/sis25b.gif',b'GSM',b'GSM 900 / 1800',b'Dynamic font size Softkey',,b'No',,,,b'1999',b'Discontinued',"b'117 x 47 x 23 mm, 108 cc (4.61 x 1.85 x 0.91 in)'",b'125 g (4.41 oz)',,b'Mini-SIM',b'Voice memo (20 sec) Organizer e-business card Help function',b'Color graphic',b'',"b'97 x 54 pixels, 6 lines, 16:9 ratio'",,,,,,b'No',,,,,,,,b'No',b'No',b'No',b'No',b'No',,b'No',b'',b'',b'Removable Li-Ion 650 mAh battery',,b'Mid-Silver Grey (Titanium) / Blue Metallic / Dark Grey / Green Metallic',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'No',b'No',,,,,b'60 h - 200 h',b'300 min',,,,b'Yes',,b'50',"b'10 dialed, 10 received, 10 missed calls'",b'SMS',b'3',b'No',,b'',,b'Vibration; Monophonic ringtones',b'Yes',b'Yes',b'20'
b'siemens',b'Siemens M30',b'https://fdn2.gsmarena.com/vv/bigpic/sim30.gif',b'GSM',b'GSM 900 / 1800',b'Red backlightFixed iconsSoftkey',,b'No',,,,b'2000',b'Discontinued',"b'124 x 44 x 24 mm, 99 cc (4.88 x 1.73 x 0.94 in)'",b'110 g (3.88 oz)',,b'Mini-SIM',,b'Alphanumeric',b'',b'2 x 12 chars',,,,,,b'No',,,,,,,,b'No',b'No',b'No',b'No',b'No',,b'No',b'',b'',b'Removable NiMH battery',,b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'No',b'No',,,,,b'Up to 180 hours',b'Up to 6 hours',,,,,,b'',"b'10 dialed, 10 received, 10 missed calls'",b'SMS',b'Yes',b'No',,b'',,b'Monophonic ringtones',b'Yes',b'No',
b'siemens',b'Siemens C28',b'https://fdn2.gsmarena.com/vv/bigpic/sic28.gif',b'GSM',b'GSM 900 / 1800',b'Fixed icons Softkey',,b'No',,,,b'2000',b'Discontinued',"b'117 x 47 x 27 mm, 120 cc (4.61 x 1.85 x 1.06 in)'",b'135 g (4.76 oz)',,b'Mini-SIM',b'DJ sounds 1 self-composable ringer tone',b'Alphanumeric',b'',b'3 x 12 chars',,,,,,b'No',,,,,,,,b'No',b'No',b'No',b'No',b'No',,b'No',b'',b'',b'Removable NiMH 650 mAh battery',,b'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'No',b'No',,,,,b'160 h',b'300 min',,,,,,b'8',"b'10 dialed, 10 received, 10 missed calls'",b'SMS',b'No',b'No',,b'',,"b'Monophonic ringtones, composer'",b'No',b'No',b'20'
b'siemens',b'Siemens C25',b'https://fdn2.gsmarena.com/vv/bigpic/sic25b.gif',b'GSM',b'GSM 900 / 1800',b'Fixed icons Softkey',,b'No',,,,b'1999',b'Discontinued',"b'117 x 47 x 27 mm, 120 cc (4.61 x 1.85 x 1.06 in)'",b'135 g (4.76 oz)',,b'Mini-SIM',b'DJ sounds 1 self-composable ringer tone',b'Alphanumeric',b'',b'3 x 12 chars',,,,,,b'No',,,,,,,,b'No',b'No',b'No',b'No',b'No',,b'No',b'',b'',b'Removable NiMH 650 mAh battery',,"b'5 - Classic Green, Blue, Anthracite, Bright Blue, Yellow'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'No',b'No',,,,,b'160 h',b'300 min',,,,,,b'8',"b'10 dialed, 10 received, 10 missed calls'",b'SMS',b'No',b'No',,b'',,"b'Monophonic ringtones, composer'",b'No',b'No',b'20'
b'siemens',b'Siemens SL10',b'https://fdn2.gsmarena.com/vv/bigpic/sisl10b.gif',b'GSM',b'GSM 900',b'Dynamic font size Softkey',,b'No',,,,b'1999',b'Discontinued',"b'129 x 50 x 26 mm, 121 cc (5.08 x 1.97 x 1.02 in)'",b'138 g (4.87 oz)',,b'Mini-SIM',b'ProSLIDE system Help function',b'Color graphic',b'',"b'97 x 54 pixels, 6 lines, 16:9 ratio'",,,,,,b'No',,,,,,,,b'No',b'No',b'No',b'No',b'No',,b'No',b'',b'',b'Removable Li-Ion battery',,b'Anthracite',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'No',b'No',,,,,b'46 h',b'3 h',,,,b'Yes',,b'50',"b'10 dialed, 10 received, 10 missed calls'",b'SMS',b'No',b'No',,b'',,b'Monophonic ringtones',b'Yes',b'Yes',b'20'
b'siemens',b'Siemens S10 active',b'https://fdn2.gsmarena.com/vv/bigpic/sis10ab.gif',b'GSM',b'GSM 900',b'Dynamic font size Softkey',,b'No',,,,b'1998',b'Discontinued',"b'150 x 49 x 25 mm, 170 cc (5.91 x 1.93 x 0.98 in)'",b'185 g (6.53 oz)',,b'Mini-SIM',b'Voice memo (20 sec) Help function',b'Color graphic',b'',"b'97 x 54 pixels, 6 lines, 16:9 ratio'",,,,,,b'No',,,,,,,,b'No',b'No',b'No',b'No',b'No',,b'No',b'',b'',b'Removable Li-Ion 1800 mAh battery',,"b'3 - Green, Grey, Red'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'No',b'No',,,,,b'120 h',b'10 h',,,,,,b'50',"b'10 dialed, 10 received, 10 missed calls'",b'SMS',b'No',b'No',,b'',,b'Monophonic ringtones',b'Yes',b'Yes',b'20'
b'siemens',b'Siemens S10',b'https://fdn2.gsmarena.com/vv/bigpic/sis10b.gif',b'GSM',b'GSM 900',b'Dynamic font size Softkey',,b'No',,,,b'1998',b'Discontinued',"b'147 x 46 x 25 mm, 160 cc (5.79 x 1.81 x 0.98 in)'",b'185 g (6.53 oz)',,b'Mini-SIM',b'Voice memo (20 sec) Help function',b'Color graphic',b'',"b'97 x 54 pixels, 6 lines, 16:9 ratio'",,,,,,b'No',,,,,,,,b'No',b'No',b'No',b'No',b'No',,b'No',b'',b'',b'Removable Li-Ion 1800 mAh battery',,b'Anthracite',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'No',b'No',,,,,b'120 h',b'10 h',,,,,,b'50',"b'10 dialed, 10 received, 10 missed calls'",b'SMS',b'No',b'No',,b'',,b'Monophonic ringtones',b'Yes',b'Yes',b'20'
b'siemens',b'Siemens S11',b'https://fdn2.gsmarena.com/vv/bigpic/sis11b.gif',b'GSM',b'GSM 1800',b'Dynamic font size Softkey',,b'No',,,,b'1998',b'Discontinued',"b'147 x 46 x 25 mm, 160 cc (5.79 x 1.81 x 0.98 in)'",b'185 g (6.53 oz)',,b'Mini-SIM',b'Voice memo (20 sec) Help function',b'Color graphic',b'',"b'97 x 54 pixels, 6 lines, 16:9 ratio'",,,,,,b'No',,,,,,,,b'No',b'No',b'No',b'No',b'No',,b'No',b'',b'',b'Removable Li-Ion 1800 mAh battery',,b'Anthracite',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'No',b'No',,,,,b'120 h',b'10 h',,,,,,b'50',"b'10 dialed, 10 received, 10 missed calls'",b'SMS',b'No',b'No',,b'',,b'Monophonic ringtones',b'Yes',b'Yes',b'20'
b'siemens',b'Siemens C10',b'https://fdn2.gsmarena.com/vv/bigpic/sic10b.gif',b'GSM',b'GSM 900',b'Fixed icons Softkey',,b'No',,,,b'1998',b'Discontinued',"b'137 x 55 x 22 mm, 149 cc (5.39 x 2.17 x 0.87 in)'",b'165 g (5.82 oz)',,b'Mini-SIM',,b'Alphanumeric',b'',b'3 x 12 chars',,,,,,b'No',,,,,,,,b'No',b'No',b'No',b'No',b'No',,b'No',b'',b'',b'Removable NiMH 700 mAh battery',,"b'3 - blue, red, grey'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'No',b'No',,,,,b'80 h',b'5 h',,,,,,b'50',"b'5 dialed, 4 received, 4 missed calls'",b'SMS',b'No',b'No',,b'',,b'Monophonic ringtones',b'No',b'No',b'20'
b'siemens',b'Siemens C11',b'https://fdn2.gsmarena.com/vv/bigpic/sic11b.gif',b'GSM',b'GSM 1800',b'Fixed icons Softkey',,b'No',,,,b'1998',b'Discontinued',"b'137 x 55 x 22 mm, 149 cc (5.39 x 2.17 x 0.87 in)'",b'165 g (5.82 oz)',,b'Mini-SIM',,b'Alphanumeric',b'',b'3 x 12 chars',,,,,,b'No',,,,,,,,b'No',b'No',b'No',b'No',b'No',,b'No',b'',b'',b'Removable NiMH 700 mAh battery',,"b'3 - blue, red, grey'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b'No',b'No',,,,,b'80 h',b'5 h',,,,,,b'50',"b'5 dialed, 4 received, 4 missed calls'",b'SMS',b'No',b'No',,b'',,b'Monophonic ringtones',b'No',b'No',b'20'
