Brand,Model Name,Model Image,Technology,2G bands,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,,Card slot,Phonebook,Call records,Internal,Single,Video,_1,Loudspeaker,Alert types,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,Messaging,Browser,Games,Java,_1_1,Type_1,Stand-by,Talk time,Colors,Price,3G bands,Speed,Single_1,Video_1,Infrared port,Features
b'vk_mobile',b'VK Mobile VK1100',b'https://fdn2.gsmarena.com/vv/bigpic/vkmobile-vk1100.gif',b'GSM',b'GSM 900 / 1800',b'Class 10',b'No',"b'2006, February'",b'Cancelled',b'76 x 44 x 23 mm (2.99 x 1.73 x 0.91 in)',b'71.4 g (2.50 oz)',b'Mini-SIM',"b'CSTN, 65K colors'",b'',b'128 x 143 pixels',"b'Second external CSTN display, 65K colors (96 x 64 pixels) Downloadable pictures'",b'No',"b'Yes, Photocall'","b'10 dialed, 10 received, 10 missed calls'",,b'VGA',b'No',b'No',b'No',b'Vibration; Downloadable polyphonic ringtones',b'No',b'No',b'No',b'No',b'No',b'',b'',"b'SMS, EMS, MMS'",b'WAP 2.0/xHTML',b'Yes',b'No',b'MP3 player Predictive text input Organizer PC Sync',b'Removable Li-Ion battery',,,"b'Pastel Pink, Black'",,,,,,,
b'vk_mobile',b'VK Mobile VK1020',b'https://fdn2.gsmarena.com/vv/bigpic/vkmobile-vk1020.gif',b'GSM',b'GSM 850 / 900 / 1800 / 1900',b'Class 10',b'No',"b'2005, Q4'",b'Discontinued',b'76 x 44 x 23 mm (2.99 x 1.73 x 0.91 in)',b'',b'Mini-SIM',"b'STN, 65K colors'",b'',b'128 x 143 pixels',"b'Second external CSTN display, 65K colors (96 x 64 pixels) Downloadable pictures'",b'microSD (dedicated slot)',"b'Yes, Photocall'","b'10 dialed, 10 received, 10 missed calls'",,b'VGA',b'No',b'No',b'No',b'Vibration; Downloadable polyphonic ringtones',b'No',b'No',b'No',b'No',b'No',b'',b'',"b'SMS, EMS, MMS'",b'WAP 2.0/xHTML',b'Yes',b'No',b'MP3 player Predictive text input Organizer',b'Removable Li-Ion battery',,,"b'Silver, Purple'",,,,,,b'Yes',
b'vk_mobile',b'VK Mobile VK1010',b'https://fdn2.gsmarena.com/vv/bigpic/vkmobile-vk1010.gif',b'GSM',b'GSM 850 / 900 / 1800 / 1900',b'Class 10',b'No',"b'2005, Q4'",b'Discontinued',b'76 x 44 x 23 mm (2.99 x 1.73 x 0.91 in)',b'',b'Mini-SIM',"b'STN, 65K colors'",b'',b'128 x 143 pixels',"b'Second external CSTN display, 65K colors (96 x 64 pixels) Downloadable pictures'",b'microSD (dedicated slot)',"b'Yes, Photocall'","b'10 dialed, 10 received, 10 missed calls'",,b'VGA',b'No',b'No',b'No',b'Vibration; Downloadable polyphonic ringtones',b'No',b'No',b'No',b'No',b'No',b'',b'',"b'SMS, EMS, MMS'",b'WAP 2.0/xHTML',b'Yes',b'No',b'MP3 player Predictive text input Organizer',b'Removable Li-Ion battery',,,"b'Green, Red'",,,,,,b'Yes',
b'vk_mobile',b'VK Mobile VK1000',b'https://fdn2.gsmarena.com/vv/bigpic/vkmobile-vk1000.gif',b'GSM',b'GSM 850 / 900 / 1800 / 1900',b'Class 10',b'No',"b'2005, Q4'",b'Discontinued',b'76 x 44 x 23 mm (2.99 x 1.73 x 0.91 in)',b'',b'Mini-SIM',"b'STN, 65K colors'",b'',b'128 x 143 pixels',"b'Second external CSTN display, 65K colors (96 x 64 pixels) Downloadable pictures'",b'microSD (dedicated slot)',"b'Yes, Photocall'","b'10 dialed, 10 received, 10 missed calls'",,b'VGA',b'No',b'No',b'No',b'Vibration; Downloadable polyphonic ringtones',b'No',b'No',b'No',b'No',b'No',b'',b'',"b'SMS, EMS, MMS'",b'WAP 2.0/xHTML',b'Yes',b'No',b'MP3 player Predictive text input Organizer',b'Removable Li-Ion battery',,,"b'Pink, Orange, Black'",,,,,,b'Yes',
b'vk_mobile',b'VK Mobile VK2000',b'https://fdn2.gsmarena.com/vv/bigpic/vkmobile-vk2000.gif',b'GSM',b'GSM 900 / 1800',b'Class 10',b'No',"b'2005, Q3'",b'Discontinued',b'89.9 x 49.9 x 8.8 mm (3.54 x 1.96 x 0.35 in)',b'48 g (1.69 oz)',b'Mini-SIM',"b'STN, 65K colors'",b'',b'128 x 143 pixels',b'GSM 850 / 1900 - US version',b'No',b'500 entries',"b'10 dialed, 10 received, 10 missed calls'",,,,b'Downloadable pictures and animations',b'No',b'Vibration; Downloadable monophonic ringtones',b'No',b'No',b'No',b'No',b'No',b'No',b'',"b'SMS, EMS'",b'WAP 2.0/xHTML',b'1 - Bulbmon',b'No',b'Predictive text input Organizer Stopwatch',b'Removable Li-Po (VKST-2000)',b'Up to 72 h',b'Up to 2 h',b'Black',,,,,,,
b'vk_mobile',b'VK Mobile E100',b'https://fdn2.gsmarena.com/vv/bigpic/vkmobile-e100.gif',b'GSM',b'GSM 900 / 1800 / 1900',b'Yes',b'No',"b'2005, Q3'",b'Discontinued',b'85 x 44 x 21 mm (3.35 x 1.73 x 0.83 in)',b'88 g (3.10 oz)',b'Mini-SIM',"b'TFT, 256K colors'",b'',b'176 x 220 pixels',"b'Second external display, 65K colors (96 x 64 pixels)'",b'No',b'Yes',"b'10 dialed, 10 received, 10 missed calls'",b'64MB',b'1.3 MP',b'Yes',b'No',b'No',b'Vibration; Downloadable polyphonic ringtones',b'No',b'No',b'No',b'No',b'No',b'',b'',"b'SMS, EMS, MMS'",b'WAP',b'Yes',b'Yes',b'Predictive text input MP3 player Organizer',b'Removable Li-Ion battery',,,"b'Silver, Blue, White'",,,,,,,
b'vk_mobile',b'VK Mobile VK570',b'https://fdn2.gsmarena.com/vv/bigpic/vkmobile-vk570.gif',b'GSM',b'GSM 900 / 1800',b'Yes',b'No',"b'2005, Q3'",b'Discontinued',b'76 x 44 x 23 mm (2.99 x 1.73 x 0.91 in)',b'75 g (2.65 oz)',b'Mini-SIM',"b'CSTN, 65K colors'",b'',b'128 x 143 pixels',"b'Second external CSTN display, 65K colors (96 x 64 pixels)'",b'No',b'Yes',"b'10 dialed, 10 received, 10 missed calls'",,b'VGA',b'No',b'No',b'No',b'Vibration; Downloadable polyphonic ringtones',b'No',b'No',b'No',b'No',b'No',b'',b'',"b'SMS, EMS, MMS'",b'WAP 1.2.1',b'Yes',b'No',b'Predictive text input Organizer Bio Rhythm',b'Removable Li-Ion battery',,,"b'Black, Silver'",,,,,,,
b'vk_mobile',b'VK Mobile VK700',b'https://fdn2.gsmarena.com/vv/bigpic/vkmobile-vk700.gif',b'GSM',b'GSM 900 / 1800',b'Class 10',b'No',"b'2005, Q2'",b'Discontinued',b'89 x 45.5 x 26 mm (3.50 x 1.79 x 1.02 in)',b'93 g (3.28 oz)',b'Mini-SIM',"b'TFT, 65K colors'",b'',b'128 x 160 pixels',b'No',b'No',"b'500 entries, Photo call'","b'20 dialed, 20 received, 20 missed calls, 20 temp calls'",b'64MB',b'1.3 MP',b'Yes',b'MP4/MP3 player Funny photo transformation application  Predictive text input',b'No',b'Vibration; Downloadable polyphonic ringtones',b'No',b'No',b'No',b'No',b'No',b'Proprietary',b'',"b'SMS, EMS, MMS'",b'WAP 2.0/xHTML',b'Yes',"b'Yes, MIDP 2.0'",,b'Removable Li-Ion 810 mAh battery',b'Up to 200 h',b'Up to 3 h',"b'Silver, Blue'",,,,,,b'Yes',b'LED flash'
b'vk_mobile',b'VK Mobile VK900',b'https://fdn2.gsmarena.com/vv/bigpic/vk900.gif',b'GSM',b'GSM 900 / 1800 / 1900',b'Class 10',b'No',"b'2004, Q4'",b'Discontinued',b'90 x 45 x 24.5 mm (3.54 x 1.77 x 0.96 in)',b'102 g (3.60 oz)',b'Mini-SIM',"b'TFT, 256K colors'",b'',b'176 x 220 pixels',b'Screensaver Downloadable pictures',b'MiniSD',"b'500 entries, Photo call'","b'20 dialed, 20 received, 20 missed calls'",b'60MB',b'1.3 MP',b'Yes',b'No',b'No',b'Vibration; Downloadable polyphonic ringtones',b'No',b'No',b'No',b'No',b'No',b'Proprietary',b'',"b'SMS, EMS, MMS'",b'WAP 2.0/xHTML',b'Yes',"b'Yes, MIDP 2.0'",b'IrRC (Remote Control Function) MP3 player Funny photo transformation application  Predictive text input Organizer',b'Removable Li-Ion 880 mAh battery',b'Up to 200 h',b'Up to 4 h',"b'Silver, Black, White'",,,,,,b'Yes',b'LED flash'
b'vk_mobile',b'VK Mobile VK800',b'https://fdn2.gsmarena.com/vv/bigpic/vk800.gif',b'GSM',b'GSM 900 / 1800',b'Class 10',b'No',"b'2005, Q1'",b'Discontinued',b'79 x 44 x 23.7 mm (3.11 x 1.73 x 0.93 in)',b'79 g (2.79 oz)',b'Mini-SIM',"b'TFT, 256K colors'",b'',b'128 x 143 pixels',b'Second external display 65K colors (96 x 64 pixels)',b'No',"b'500 entries, Photo call'","b'20 dialed, 20 received, 20 missed calls'",,b'1.3 MP',b'Yes',b'No',b'No',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",b'No',b'No',b'No',b'No',b'No',b'Proprietary',b'',"b'SMS, EMS, MMS'",b'WAP 2.0/xHTML',b'Yes',"b'Yes, MIDP 2.0'",b'MP3 player Organizer',b'Removable Li-Ion 720 mAh battery',b'',b'',"b'White, Silver, Red'",,,,,,,
b'vk_mobile',b'VK Mobile VK530',b'https://fdn2.gsmarena.com/vv/bigpic/vk530.gif',b'GSM',b'GSM 900 / 1800',b'Class 8',b'No',"b'2004, Q3'",b'Discontinued',b'76 x 44 x 23 mm (2.99 x 1.73 x 0.91 in)',b'75 g (2.65 oz)',b'Mini-SIM',"b'STN, 65K colors'",b'',b'128 x 143 pixels',b'GSM 850 / 1900 - US version',b'No',b'400 entries',"b'20 dialed, 20 received, 20 missed calls'",,b'VGA',b'No',"b'Second external STN display, 65K colors (96 x 64 pixels)'",b'No',b'Vibration; Downloadable polyphonic ringtones',b'No',b'No',b'No',b'No',b'No',b'',b'',"b'SMS, EMS, MMS'",b'WAP 1.2.1',b'Yes',b'No',b'Predictive text input PC Sync  Biorhythm Organizer',b'Removable Li-Ion 720 mAh battery',,,"b'Pink, Lilac'",,,,,,,
b'vk_mobile',b'VK Mobile VK610',b'https://fdn2.gsmarena.com/vv/bigpic/vk610.gif',b'GSM',b'GSM 900 / 1800',b'Class 8',b'No',"b'2004, Q3'",b'Discontinued',b'84 x 43 x 22.5 mm (3.31 x 1.69 x 0.89 in)',b'83.5 g (2.93 oz)',b'Mini-SIM',"b'TFT, 65K colors'",b'',b'128 x 160 pixels',b'No',b'No',b'500 entries',"b'10 dialed, 10 received, 10 missed calls'",,b'VGA',b'No',b'Predictive text input Organizer',b'No',b'Vibration; Downloadable polyphonic ringtones',b'No',b'No',b'No',b'No',b'No',b'',b'',"b'SMS, EMS, MMS'",b'WAP 2.0/xHTML',b'Yes',b'No',,b'Removable Li-Ion 720 mAh battery',b'Up to 150 h',b'Up to 4 h',"b'Dark Blue, Orange'",,,,,,,b'LED flash'
b'vk_mobile',b'VK Mobile VK580',b'https://fdn2.gsmarena.com/vv/bigpic/vk580.gif',b'GSM',b'GSM 900 / 1800',b'Yes',b'No',"b'2004, Q3'",b'Discontinued',b'76 x 44 x 19 mm (2.99 x 1.73 x 0.75 in)',b'75 g (2.65 oz)',b'Mini-SIM',"b'CSTN, 65K colors'",b'',b'128 x 143 pixels',"b'Second external CSTN display, 65K colors (96 x 64 pixels)'",b'No',b'Yes',"b'10 dialed, 10 received, 10 missed calls'",,b'VGA',b'No',b'No',b'No',b'Vibration; Downloadable polyphonic ringtones',b'No',b'No',b'No',b'No',b'No',b'',b'',"b'SMS, EMS, MMS'",b'WAP 1.2.1',b'Yes',b'No',b'Predictive text input Organizer Bio Rhythm',b'Removable Li-Ion battery',,,b'Silver',,,,,,,
b'vk_mobile',b'VK Mobile VK560',b'https://fdn2.gsmarena.com/vv/bigpic/vk560.gif',b'GSM',b'GSM 900 / 1800',b'Class 10',b'No',"b'2004, Q3'",b'Discontinued',b'76 x 44 x 19 mm (2.99 x 1.73 x 0.75 in)',b'75 g (2.65 oz)',b'Mini-SIM',"b'CSTN, 65K colors'",b'',b'128 x 143 pixels',"b'Second external CSTN display, 65K colors (96 x 64 pixels)'",b'No',b'Yes',"b'10 dialed, 10 received, 10 missed calls'",,b'VGA',b'No',b'No',b'No',b'Vibration; Downloadable polyphonic ringtones',b'No',b'No',b'No',b'No',b'No',b'',b'',"b'SMS, EMS, MMS'",b'WAP 1.2.1',b'Yes',b'No',b'Predictive text input Organizer Bio Rhythm',b'Removable Li-Ion battery',,,b'Silver',,,,,,,
b'vk_mobile',b'VK Mobile VK540',b'https://fdn2.gsmarena.com/vv/bigpic/vk540.gif',b'GSM',b'GSM 900 / 1800',b'Class 10',b'No',"b'2004, Q2'",b'Discontinued',b'79.5 x 42.5 x 21.5 mm (3.13 x 1.67 x 0.85 in)',b'',b'Mini-SIM',"b'TFT, 65K colors'",b'',b'128 x 160 pixels',"b'Second external CSTN display, 65K colors (96 x 64 pixels)'",b'No',b'Yes',"b'10 dialed, 10 received, 10 missed calls'",,b'VGA',b'No',b'No',b'No',b'Vibration; Downloadable polyphonic ringtones',b'No',b'No',b'No',b'No',b'No',b'',b'',"b'SMS, MMS'",b'WAP 1.2.1',b'Yes',b'No',b'Predictive text input Organizer Bio Rhythm',b'Removable Li-Ion battery',,,b'Blue',,,,,,,
b'vk_mobile',b'VK Mobile VK520',b'https://fdn2.gsmarena.com/vv/bigpic/vk520.gif',b'GSM',b'GSM 900 / 1800',b'Class 10',b'No',"b'2004, Q2'",b'Discontinued',b'76 x 44 x 23 mm (2.99 x 1.73 x 0.91 in)',b'',b'Mini-SIM',"b'CSTN, 65K colors'",b'',b'128 x 143 pixels',"b'Second external CSTN display, 65K colors (96 x 64 pixels)'",b'No',b'Yes',"b'10 dialed, 10 received, 10 missed calls'",,b'VGA',b'No',b'No',b'No',b'Vibration; Downloadable polyphonic ringtones',b'No',b'No',b'No',b'No',b'No',b'',b'',"b'SMS, MMS'",b'WAP 1.2.1',b'Yes',b'No',b'Predictive text input Organizer Bio Rhythm',b'Removable Li-Ion battery',,,b'Blue',,,,,,,
b'vk_mobile',b'VK Mobile VK500',b'https://fdn2.gsmarena.com/vv/bigpic/vk500.gif',b'GSM',b'GSM 900 / 1800',b'Class 10',b'No',"b'2004, Q2'",b'Discontinued',b'79.5 x 42.5 x 21.5 mm (3.13 x 1.67 x 0.85 in)',b'',b'Mini-SIM',"b'TFT, 65K colors'",b'',b'128 x 160 pixels',"b'Second external CSTN display, 65K colors (96 x 64 pixels)'",b'No',b'Yes',"b'10 dialed, 10 received, 10 missed calls'",,b'VGA',b'No',b'No',b'No',b'Vibration; Downloadable polyphonic ringtones',b'No',b'No',b'No',b'No',b'No',b'',b'',"b'SMS, MMS'",b'WAP 1.2.1',b'Yes',b'No',b'Predictive text input Organizer Bio Rhythm',b'Removable Li-Ion battery',,,b'Blue',,,,,,,
